TestTime_s_,Current_A_
966,-1.70721400588929
967,-0.741753432653626
968,-0.519698546390158
969,-0.181876319023408
970,0.127775669615578
971,0.599329242828647
972,1.39397261627235
973,2.25417040119339
974,2.00861433721786
975,1.75764326110377
976,1.5019641553922
977,1.26763752926176
978,0.57810399456618
979,0.398614779765015
980,0.289063127292624
981,0.168923077766204
982,0.112086635772923
983,0.0992436750940578
984,0.109778540731263
985,0.0573524022739691
986,0.00843164101297507
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
